ticket_id,text,category,priority
TCK-11248,Urgent assistance requested: How can I transfer primary account ownership from a.patel@hoolitech.com to finance@company.com? High severity as our SLA requires a resolution within 2 hours.,Account & Access,Low
TCK-10627,"Please update our billing address to 208 Market St, Sydney and re-send the invoice #46747. Visual bug only; functional workflows remain operational.",Billing & Payment,Low
TCK-12052,Assistance needed to configure corporate AWS CLI credentials and kubectl context on developer workstation. Halts all production CI/CD deployments across engineering.,Technical / IT Support,Low
TCK-10278,Direct message from enterprise admin: Bug discovered in Inventory Microservice: importing customer leads from Salesforce yields incorrect calculation results. High severity as our SLA requires a resolution within 2 hours.,Bug / System Error,Critical
TCK-10529,"Automated monitoring alert: Cannot download tax / VAT invoice receipt for invoice #37450. Need it immediately for external audit. Affects more than 2,000 active concurrent users.",Billing & Payment,Medium
TCK-10183,Support inquiry from tier-1: Search index seems desynchronized in Checkout Service; new entries do not appear after clicking the bulk submit button. Visual bug only; functional workflows remain operational.,Bug / System Error,Medium
TCK-10154,Automated monitoring alert: Typo and visual bug: Text label displays 'Unkown Error' instead of valid status on Inventory Microservice.,Bug / System Error,Low
TCK-10380,Typo and visual bug: Text label displays 'Unkown Error' instead of valid status on Checkout Service.,Bug / System Error,Medium
TCK-11525,Requesting comprehensive audit log viewer in the admin console to track configuration modifications. Visual bug only; functional workflows remain operational.,Feature Request,Medium
TCK-12242,Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. Halts all production CI/CD deployments across engineering.,Technical / IT Support,Low
TCK-11220,Urgent assistance requested: Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 3728. High severity as our SLA requires a resolution within 2 hours.,Account & Access,Critical
TCK-11711,"Internal incident report: Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. No immediate workaround available; critical customer escalation.",Feature Request,Medium
TCK-10998,Subscription auto-renewed without prior 30-day notice; requesting full refund for unused seat licenses. Halts all production CI/CD deployments across engineering.,Billing & Payment,Medium
TCK-10077,"Ticket opened by employee: Application crashes consistently when saving nested profile permissions. Error message: 'ERR_CONNECTION_REFUSED on port 8080'. Environment: using Chrome 122 on Windows 11. Low impact, customer is just inquiring for future planning.",Bug / System Error,Critical
TCK-12087,"Critical alert logged: Assistance needed to configure corporate AWS CLI credentials and kubectl context on developer workstation. Only affects a single user, but workaround is cumbersome.",Technical / IT Support,Low
TCK-10392,"User stated: Data corruption risk: After uploading a 25MB CSV data file, previously saved records disappear from Notification Queue. Minor inconvenience for internal staff.",Bug / System Error,Critical
TCK-12182,Internal incident report: Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. Visual bug only; functional workflows remain operational.,Technical / IT Support,Low
TCK-10963,Inquiry received: Disputed transaction: We were charged the Enterprise annual tier rate of $135 instead of monthly tier. Minor inconvenience for internal staff.,Billing & Payment,High
TCK-10110,Internal incident report: Application crashes consistently when invoking the batch synchronization API. Error message: 'java.lang.NullPointerException'. Environment: using Chrome 122 on Windows 11. Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,Critical
TCK-10108,Encountered a fatal crash during uploading a 25MB CSV data file. The screen went completely blank and logged Deadlock detected in transaction #TX-9482. High severity as our SLA requires a resolution within 2 hours.,Bug / System Error,High
TCK-11063,"Need help configuring Role-Based Access Control (RBAC) permissions for third-party auditing contractors. Only affects a single user, but workaround is cumbersome.",Account & Access,Low
TCK-12490,Automated monitoring alert: Corporate VPN gateway is rejecting connections with 'TLS Handshake Failed'. Remote engineers cannot access servers. Halts all production CI/CD deployments across engineering.,Technical / IT Support,Critical
TCK-11370,Critical alert logged: Security escalation: Unusual login detected from unrecognized IP in foreign jurisdiction for account l.muller. High severity as our SLA requires a resolution within 2 hours.,Account & Access,Low
TCK-11770,"Critical alert logged: Feature Request: Please add native Dark Mode support across the entire web application dashboard. Low impact, customer is just inquiring for future planning.",Feature Request,Low
TCK-10221,"Critical alert logged: Bug discovered in Notification Queue: rendering the executive KPI dashboard yields incorrect calculation results. Low impact, customer is just inquiring for future planning.",Bug / System Error,Critical
TCK-10987,User stated: Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Hooli Tech. Halts all production CI/CD deployments across engineering.,Billing & Payment,High
TCK-10664,Customer reports: Need clarification on line-item usage charges for data egress on current monthly billing statement. Halts all production CI/CD deployments across engineering.,Billing & Payment,Low
TCK-11650,Report from customer success: Would appreciate an automated weekly email digest summarizing team performance and open ticket counts. Causes immediate revenue loss and prevents checkout completion.,Feature Request,Low
TCK-12064,"Inquiry received: Assistance needed to configure corporate AWS CLI credentials and kubectl context on developer workstation. Only affects a single user, but workaround is cumbersome.",Technical / IT Support,Low
TCK-12192,Customer reports: Dual external monitors are not recognized when connecting Lenovo ThinkPad to the USB-C docking station. Minor inconvenience for internal staff.,Technical / IT Support,Low
TCK-10067,"Bug discovered in Checkout Service: saving nested profile permissions yields incorrect calculation results. Only affects a single user, but workaround is cumbersome.",Bug / System Error,Critical
TCK-10431,"Unhandled exception thrown during processing payroll deductions for all employees. Stack trace indicates HTTP 502 Bad Gateway. on dedicated AWS EC2 c5.4xlarge instance. Low impact, customer is just inquiring for future planning.",Bug / System Error,High
