ticket_id,text,category,priority
TCK-10880,"Disputed transaction: We were charged the Enterprise annual tier rate of $1,245 instead of monthly tier. Causes immediate revenue loss and prevents checkout completion.",Billing & Payment,High
TCK-10553,"Ticket opened by employee: Please update our billing address to 667 Market St, London and re-send the invoice #68455. Visual bug only; functional workflows remain operational.",Billing & Payment,Low
TCK-10824,User stated: Invoice #40423 has the incorrect legal entity tax ID. Please regenerate with GST/VAT #VAT-40423. Visual bug only; functional workflows remain operational.,Billing & Payment,Medium
TCK-10508,"Account marked past due and suspended, but wire transfer of $2,634 was completed 3 business days ago. Visual bug only; functional workflows remain operational.",Billing & Payment,Critical
TCK-11333,"Support inquiry from tier-1: Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. Affects more than 2,000 active concurrent users.",Account & Access,High
TCK-11099,"Critical alert logged: Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 5212. Only affects a single user, but workaround is cumbersome.",Account & Access,Critical
TCK-10038,Infinite loop / UI freeze occurs whenever a user attempts saving nested profile permissions on on corporate Lenovo ThinkPad T14. This is blocking the entire finance department from closing month-end accounts.,Bug / System Error,Low
TCK-11783,We would love the ability to export all chart visualizations directly to high-res SVG or vector PDF. This is blocking the entire finance department from closing month-end accounts.,Feature Request,Low
TCK-11107,"Locked out of account. Password reset email never arrives for user j.smith@globexglobal.com. Only affects a single user, but workaround is cumbersome.",Account & Access,High
TCK-12247,"Automated monitoring alert: Dual external monitors are not recognized when connecting Lenovo ThinkPad to the USB-C docking station. Affects more than 2,000 active concurrent users.",Technical / IT Support,Low
TCK-10578,"Ticket opened by employee: Please update our billing address to 811 Market St, Singapore and re-send the invoice #90744. This is blocking the entire finance department from closing month-end accounts.",Billing & Payment,Low
TCK-12128,Internal code repository server (git.internal.corp) is completely unreachable; SSH connection timed out on port 22. Visual bug only; functional workflows remain operational.,Technical / IT Support,Critical
TCK-12363,"Direct message from enterprise admin: Corporate VPN gateway is rejecting connections with 'TLS Handshake Failed'. Remote engineers cannot access servers. Affects more than 2,000 active concurrent users.",Technical / IT Support,Critical
TCK-12465,"Report from customer success: Local Docker desktop engine fails to start, reporting 'Hardware-assisted virtualization is disabled in UEFI'. Minor inconvenience for internal staff.",Technical / IT Support,Medium
TCK-11926,"Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. Affects more than 2,000 active concurrent users.",Feature Request,Low
TCK-11499,Critical alert logged: Company-wide SSO login outage: Okta SAML returns 'Invalid assertion signature'. All employees locked out! Visual bug only; functional workflows remain operational.,Account & Access,Critical
TCK-12389,Direct message from enterprise admin: Assistance needed to configure corporate AWS CLI credentials and kubectl context on developer workstation. Visual bug only; functional workflows remain operational.,Technical / IT Support,Low
TCK-11404,Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. This is blocking the entire finance department from closing month-end accounts.,Account & Access,High
TCK-11518,"Urgent assistance requested: Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. Halts all production CI/CD deployments across engineering.",Feature Request,Critical
TCK-10700,"Ticket opened by employee: Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Hooli Tech. Only affects a single user, but workaround is cumbersome.",Billing & Payment,High
TCK-12397,Automated monitoring alert: Dual external monitors are not recognized when connecting Lenovo ThinkPad to the USB-C docking station. No immediate workaround available; critical customer escalation.,Technical / IT Support,Critical
TCK-11609,Inquiry received: Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. Causes immediate revenue loss and prevents checkout completion.,Feature Request,Low
TCK-10542,Ticket opened by employee: Requesting official formal price quote for expanding from 50 to 150 user licenses for Massive Dynamic. Minor inconvenience for internal staff.,Billing & Payment,Low
TCK-11760,Can you support bulk employee CSV upload? Manually creating individual user accounts is too slow. This is blocking the entire finance department from closing month-end accounts.,Feature Request,Medium
TCK-11291,"Ticket opened by employee: User session randomly terminates every 3 minutes, forcing re-authentication on connecting through corporate Zscaler VPN. This is blocking the entire finance department from closing month-end accounts.",Account & Access,Medium
TCK-11796,Ticket opened by employee: Can we add granular tag-based filtering and custom multi-select fields to the main ticket view? Halts all production CI/CD deployments across engineering.,Feature Request,Low
TCK-11162,Locked out of account. Password reset email never arrives for user m.garcia@cyberdynesystems.com. Causes immediate revenue loss and prevents checkout completion.,Account & Access,High
TCK-10763,"Subscription auto-renewed without prior 30-day notice; requesting full refund for unused seat licenses. Affects more than 2,000 active concurrent users.",Billing & Payment,Medium
TCK-10159,Client wrote: Typo and visual bug: Text label displays 'Unkown Error' instead of valid status on Search Backend.,Bug / System Error,Low
TCK-11042,Locked out of account. Password reset email never arrives for user j.smith@umbrellacorp.com. This is blocking the entire finance department from closing month-end accounts.,Account & Access,High
TCK-12116,Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. Minor inconvenience for internal staff.,Technical / IT Support,Low
TCK-11601,"Support inquiry from tier-1: Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. Minor inconvenience for internal staff.",Feature Request,Medium
TCK-10099,Direct message from enterprise admin: Infinite loop / UI freeze occurs whenever a user attempts invoking the batch synchronization API on on dedicated AWS EC2 c5.4xlarge instance. Halts all production CI/CD deployments across engineering.,Bug / System Error,High
TCK-11497,Critical alert logged: Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. Halts all production CI/CD deployments across engineering.,Account & Access,High
TCK-11436,Need help configuring Role-Based Access Control (RBAC) permissions for third-party auditing contractors. Causes immediate revenue loss and prevents checkout completion.,Account & Access,Low
